id,label,prediction,probability,input_text
786,0,1,0.5180816650390625,the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life . 
787,0,1,0.5810563564300537,a valueless kiddie paean to pro basketball underwritten by the nba . 
788,1,0,0.5023813247680664,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters "
789,0,1,0.6073381304740906,"it 's as if you 're watching a movie that was made in 1978 but not released then because it was so weak , and it has been unearthed and released now , when it has become even weaker . "
791,0,1,0.6469334959983826,"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . "
798,0,1,0.6122854948043823,"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . "
800,0,1,0.5256265997886658,"for all its technical virtuosity , the film is so mired in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the day when godard can no longer handle the rigors of filmmaking . "
801,0,1,0.6106348037719727,"this film seems thirsty for reflection , itself taking on adolescent qualities . "
805,0,1,0.576302707195282,"irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater . "
811,0,1,0.529110848903656,the affectionate loopiness that once seemed congenital to demme 's perspective has a tough time emerging from between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects . 
814,0,1,0.517452597618103,"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . "
823,1,0,0.5235233306884766,it wants to tweak them with a taste of tangy new humor . 
824,0,1,0.5372153520584106,late marriage 's stiffness is unlikely to demonstrate the emotional clout to sweep u.s. viewers off their feet . 
827,0,1,0.5621810555458069,"the movie , directed by mick jackson , leaves no cliche unturned , from the predictable plot to the characters straight out of central casting . "
830,1,0,0.5660876631736755,"woody allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz . "
832,0,1,0.5514621734619141,manages to show life in all of its banality when the intention is quite the opposite . 
833,0,1,0.5707160830497742,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . "
838,0,1,0.510132908821106,sometimes seems less like storytelling than something the otherwise compelling director needed to get off his chest . 
839,0,1,0.5591343641281128,but this films lacks the passion required to sell the material . 
840,0,1,0.5780950784683228,"what is 100 % missing here is a script of even the most elemental literacy , an inkling of genuine wit , and anything resembling acting . "
842,0,1,0.5130869150161743,"a better title , for all concerned , might be swept under the rug . "
843,0,1,0.6290634870529175,a wildly inconsistent emotional experience . 
845,0,1,0.5136869549751282,"despite the evocative aesthetics evincing the hollow state of modern love life , the film never percolates beyond a monotonous whine . "
846,0,1,0.6410277485847473,"an absurdist comedy about alienation , separation and loss . "
851,0,1,0.5155766010284424,"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . "
852,0,1,0.5535937547683716,part low rent godfather . 
854,0,1,0.5422788262367249,"for all the writhing and wailing , tears , rage and opium overdoses , there 's no sense of actual passion being washed away in love 's dissolution . "
862,0,1,0.6292985677719116,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . "
863,0,1,0.5543235540390015,"while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences . "
864,0,1,0.639004647731781,"dull , lifeless , and amateurishly assembled . "
867,0,1,0.7008523344993591,has all the depth of a wading pool . 
869,0,1,0.5585602521896362,a subject like this should inspire reaction in its audience ; the pianist does not . 
870,0,1,0.5311478972434998,... is an arthritic attempt at directing by callie khouri . 
